bus,load_percentage,varied_load,bus_0_voltage_magnitude,bus_0_voltage_angle,bus_1_voltage_magnitude,bus_1_voltage_angle,bus_2_voltage_magnitude,bus_2_voltage_angle,bus_3_voltage_magnitude,bus_3_voltage_angle,bus_4_voltage_magnitude,bus_4_voltage_angle,bus_5_voltage_magnitude,bus_5_voltage_angle,bus_6_voltage_magnitude,bus_6_voltage_angle,bus_7_voltage_magnitude,bus_7_voltage_angle,bus_8_voltage_magnitude,bus_8_voltage_angle,bus_9_voltage_magnitude,bus_9_voltage_angle,bus_10_voltage_magnitude,bus_10_voltage_angle,bus_11_voltage_magnitude,bus_11_voltage_angle,bus_12_voltage_magnitude,bus_12_voltage_angle,bus_13_voltage_magnitude,bus_13_voltage_angle,voltage_increase,angle_increase,attack
3,1,47.8,1.59,5,1.5675,0.017410858,1.01,-12.72509994,1.017670854,-10.31290109,1.01951386,-8.773853898,1.605,-9.22094646,1.061519532,-13.35962737,1.09,-13.35962737,1.055931721,-14.93852129,1.050984625,-15.09728846,1.056906519,-14.79062203,1.055188563,-15.07558452,1.050381714,-15.15627634,1.035529946,-16.03364453,50,5,1
4,0.25,1.9,1.59,5,1.5675,0.144249025,1.01,-12.52739616,1.018240517,-10.06235876,1.020392513,-8.486265236,1.605,-8.93876815,1.061763171,-13.10097394,1.09,-13.10097394,1.056143821,-14.67623257,1.051156987,-14.83155778,1.0569909,-14.51692864,1.055207241,-14.79462493,1.050409612,-14.87694042,1.035663205,-15.76373945,50,5,1
4,0.5,3.8,1.59,5,1.5675,0.102017204,1.01,-12.59322313,1.018051464,-10.14579343,1.020100774,-8.582038886,1.605,-9.03273233,1.061682337,-13.18710724,1.09,-13.18710724,1.056073483,-14.76357613,1.051099834,-14.92004697,1.056962929,-14.60806841,1.055201044,-14.88818317,1.050400367,-14.96995838,1.03561902,-15.85361777,50,5,1
4,0.75,5.7,1.59,5,1.5675,0.059737885,1.01,-12.65912427,1.017861577,-10.2293074,1.019807891,-8.677901592,1.605,-9.12679158,1.061601125,-13.27332489,1.09,-13.27332489,1.056002783,-14.85100554,1.051042381,-15.0086237,1.056934802,-14.69929936,1.055194818,-14.98183618,1.050391067,-15.06307017,1.0355746,-15.94358595,50,5,1
4,1,7.6,1.59,5,1.5675,0.017410858,1.01,-12.72509994,1.017670854,-10.31290109,1.01951386,-8.773853898,1.605,-9.22094646,1.061519532,-13.35962737,1.09,-13.35962737,1.055931721,-14.93852129,1.050984625,-15.09728846,1.056906519,-14.79062203,1.055188563,-15.07558452,1.050381714,-15.15627634,1.035529946,-16.03364453,50,5,1
5,0.25,2.8,1.59,5,1.5675,0.209716953,1.01,-12.4129681,1.018712899,-9.913392474,1.020869587,-8.371204425,1.605,-8.09746008,1.061588969,-12.77840219,1.09,-12.77840219,1.055386258,-14.2654741,1.0504349,-14.34534838,1.056519528,-13.85586847,1.05521437,-13.98367992,1.050208017,-14.09641845,1.035109736,-15.19345639,50,5,1
5,0.5,5.6,1.59,5,1.5675,0.145774283,1.01,-12.5167348,1.018370752,-10.04629956,1.020424225,-8.505194328,1.605,-8.47131376,1.061570197,-12.97170763,1.09,-12.97170763,1.055573683,-14.48932969,1.050623826,-14.59548067,1.056652651,-14.1668905,1.0552067,-14.34701198,1.05026763,-14.44909237,1.03525511,-15.47297219,50,5,1
5,0.75,8.4,1.59,5,1.5675,0.081672677,1.01,-12.62077793,1.018023414,-10.17946806,1.019972329,-8.639409833,1.605,-8.84580507,1.061547059,-13.16544736,1.09,-13.16544736,1.05575551,-14.71367631,1.050807074,-14.84612455,1.056781652,-14.47847138,1.055198099,-14.71097606,1.050325531,-14.8023743,1.035395186,-15.75303165,50,5,1
5,1,11.2,1.59,5,1.5675,0.017410858,1.01,-12.72509994,1.017670854,-10.31290109,1.01951386,-8.773853898,1.605,-9.22094646,1.061519532,-13.35962737,1.09,-13.35962737,1.055931721,-14.93852129,1.050984625,-15.09728846,1.056906519,-14.79062203,1.055188563,-15.07558452,1.050381714,-15.15627634,1.035529946,-16.03364453,50,5,1
6,0.25,0,1.59,5,1.5675,0.017410858,1.01,-12.72509994,1.017670854,-10.31290109,1.01951386,-8.773853898,1.605,-9.22094646,1.061519532,-13.35962737,1.09,-13.35962737,1.055931721,-14.93852129,1.050984625,-15.09728846,1.056906519,-14.79062203,1.055188563,-15.07558452,1.050381714,-15.15627634,1.035529946,-16.03364453,50,5,1
6,0.5,0,1.59,5,1.5675,0.017410858,1.01,-12.72509994,1.017670854,-10.31290109,1.01951386,-8.773853898,1.605,-9.22094646,1.061519532,-13.35962737,1.09,-13.35962737,1.055931721,-14.93852129,1.050984625,-15.09728846,1.056906519,-14.79062203,1.055188563,-15.07558452,1.050381714,-15.15627634,1.035529946,-16.03364453,50,5,1
6,0.75,0,1.59,5,1.5675,0.017410858,1.01,-12.72509994,1.017670854,-10.31290109,1.01951386,-8.773853898,1.605,-9.22094646,1.061519532,-13.35962737,1.09,-13.35962737,1.055931721,-14.93852129,1.050984625,-15.09728846,1.056906519,-14.79062203,1.055188563,-15.07558452,1.050381714,-15.15627634,1.035529946,-16.03364453,50,5,1
6,1,0,1.59,5,1.5675,0.017410858,1.01,-12.72509994,1.017670854,-10.31290109,1.01951386,-8.773853898,1.605,-9.22094646,1.061519532,-13.35962737,1.09,-13.35962737,1.055931721,-14.93852129,1.050984625,-15.09728846,1.056906519,-14.79062203,1.055188563,-15.07558452,1.050381714,-15.15627634,1.035529946,-16.03364453,50,5,1
7,0.25,0,1.59,5,1.5675,0.017410858,1.01,-12.72509994,1.017670854,-10.31290109,1.01951386,-8.773853898,1.605,-9.22094646,1.061519532,-13.35962737,1.09,-13.35962737,1.055931721,-14.93852129,1.050984625,-15.09728846,1.056906519,-14.79062203,1.055188563,-15.07558452,1.050381714,-15.15627634,1.035529946,-16.03364453,50,5,1
7,0.5,0,1.59,5,1.5675,0.017410858,1.01,-12.72509994,1.017670854,-10.31290109,1.01951386,-8.773853898,1.605,-9.22094646,1.061519532,-13.35962737,1.09,-13.35962737,1.055931721,-14.93852129,1.050984625,-15.09728846,1.056906519,-14.79062203,1.055188563,-15.07558452,1.050381714,-15.15627634,1.035529946,-16.03364453,50,5,1
7,0.75,0,1.59,5,1.5675,0.017410858,1.01,-12.72509994,1.017670854,-10.31290109,1.01951386,-8.773853898,1.605,-9.22094646,1.061519532,-13.35962737,1.09,-13.35962737,1.055931721,-14.93852129,1.050984625,-15.09728846,1.056906519,-14.79062203,1.055188563,-15.07558452,1.050381714,-15.15627634,1.035529946,-16.03364453,50,5,1
7,1,0,1.59,5,1.5675,0.017410858,1.01,-12.72509994,1.017670854,-10.31290109,1.01951386,-8.773853898,1.605,-9.22094646,1.061519532,-13.35962737,1.09,-13.35962737,1.055931721,-14.93852129,1.050984625,-15.09728846,1.056906519,-14.79062203,1.055188563,-15.07558452,1.050381714,-15.15627634,1.035529946,-16.03364453,50,5,1
8,0.25,7.375,1.59,5,1.5675,0.548430347,1.01,-11.81701408,1.022037176,-9.157195453,1.023187326,-7.774488065,1.605,-7.40036484,1.06550449,-11.1047016,1.09,-11.1047016,1.061460422,-12.11320707,1.055762885,-12.44796475,1.059558865,-12.55032478,1.055432536,-13.18110174,1.051386326,-13.19357658,1.039176569,-13.57563855,50,5,1
8,0.5,14.75,1.59,5,1.5675,0.372484812,1.01,-12.11779434,1.020629592,-9.540819572,1.022003494,-8.106036956,1.605,-8.00284336,1.064242793,-11.85250688,1.09,-11.85250688,1.059700359,-13.04986945,1.054244407,-13.32624867,1.058719191,-13.29272949,1.055359856,-13.80815328,1.051068448,-13.84347808,1.038022879,-14.39028074,50,5,1
8,0.75,22.125,1.59,5,1.5675,0.19548619,1.01,-12.4204739,1.019174432,-9.926035733,1.020779262,-8.439141299,1.605,-8.60964955,1.062914866,-12.60408103,1.09,-12.60408103,1.057857972,-13.9915431,1.052652099,-14.20927021,1.057835315,-14.03943008,1.05527857,-14.43959177,1.050733663,-14.49765465,1.036807686,-15.2095399,50,5,1
8,1,29.5,1.59,5,1.5675,0.017410858,1.01,-12.72509994,1.017670854,-10.31290109,1.01951386,-8.773853898,1.605,-9.22094646,1.061519532,-13.35962737,1.09,-13.35962737,1.055931721,-14.93852129,1.050984625,-15.09728846,1.056906519,-14.79062203,1.055188563,-15.07558452,1.050381714,-15.15627634,1.035529946,-16.03364453,50,5,1
9,0.25,2.25,1.59,5,1.5675,0.179680455,1.01,-12.44984124,1.018978424,-9.963343545,1.02067932,-8.46314918,1.605,-8.5973719,1.062647272,-12.70504718,1.09,-12.70504718,1.057431513,-14.12577125,1.054026149,-14.07647565,1.05857151,-13.96651469,1.055270194,-14.43778629,1.050642691,-14.50609577,1.036516775,-15.28973742,50,5,1
9,0.5,4.5,1.59,5,1.5675,0.125738225,1.01,-12.54133325,1.018547707,-10.07961518,1.020295343,-8.566476541,1.605,-8.80457669,1.062279173,-12.92272725,1.09,-12.92272725,1.056942883,-14.39602727,1.053025127,-14.41587922,1.058024557,-14.24052605,1.055243914,-14.64972644,1.050557549,-14.72217709,1.036195388,-15.53704931,50,5,1
9,0.75,6.75,1.59,5,1.5675,0.071648782,1.01,-12.63308536,1.018111864,-10.19613347,1.019906869,-8.670043903,1.605,-9.01243206,1.061903281,-13.14091812,1.09,-13.14091812,1.056442982,-14.66694029,1.052011324,-14.75614475,1.057469582,-14.51522488,1.055216706,-14.862323,1.050470561,-14.9389011,1.035866464,-15.78501511,50,5,1
9,1,9,1.59,5,1.5675,0.017410858,1.01,-12.72509994,1.017670854,-10.31290109,1.01951386,-8.773853898,1.605,-9.22094646,1.061519532,-13.35962737,1.09,-13.35962737,1.055931721,-14.93852129,1.050984625,-15.09728846,1.056906519,-14.79062203,1.055188563,-15.07558452,1.050381714,-15.15627634,1.035529946,-16.03364453,50,5,1
10,0.25,0.875,1.59,5,1.5675,0.079350612,1.01,-12.62217722,1.018099333,-10.18188261,1.019961548,-8.650040826,1.605,-8.92357096,1.061771225,-13.13993491,1.09,-13.13993491,1.056175713,-14.6731972,1.051546676,-14.77866171,1.058302402,-14.35161687,1.055211435,-14.78024591,1.050412006,-14.86346861,1.035681947,-15.75614595,50,5,1
10,0.5,1.75,1.59,5,1.5675,0.058732074,1.01,-12.65643672,1.017957217,-10.22550532,1.019813045,-8.691263255,1.605,-9.02256055,1.061688253,-13.21307978,1.09,-13.21307978,1.056095751,-14.76153538,1.051361066,-14.88475476,1.057838944,-14.49778166,1.055203919,-14.87855763,1.050402112,-14.96094018,1.035632162,-15.84852844,50,5,1
10,0.75,2.625,1.59,5,1.5675,0.038085524,1.01,-12.69074423,1.017814392,-10.26917808,1.019663817,-8.732534209,1.605,-9.12168548,1.061604356,-13.28631046,1.09,-13.28631046,1.056014421,-14.84997657,1.051173718,-14.99096345,1.057373652,-14.64411634,1.055196295,-14.97700359,1.050392015,-15.05854252,1.035581496,-15.94102776,50,5,1
10,1,3.5,1.59,5,1.5675,0.017410858,1.01,-12.72509994,1.017670854,-10.31290109,1.01951386,-8.773853898,1.605,-9.22094646,1.061519532,-13.35962737,1.09,-13.35962737,1.055931721,-14.93852129,1.050984625,-15.09728846,1.056906519,-14.79062203,1.055188563,-15.07558452,1.050381714,-15.15627634,1.035529946,-16.03364453,50,5,1
11,0.25,1.525,1.59,5,1.5675,0.123910292,1.01,-12.55154491,1.018271124,-10.09087194,1.02026746,-8.552640251,1.605,-8.61833093,1.061603516,-13.02795924,1.09,-13.02795924,1.055707407,-14.55129417,1.050753313,-14.67234841,1.056739099,-14.27829306,1.059181579,-14.15254685,1.050971838,-14.47328634,1.03564084,-15.51767262,50,5,1
11,0.5,3.05,1.59,5,1.5675,0.088545883,1.01,-12.60917024,1.018073189,-10.16462177,1.020018868,-8.626128207,1.605,-8.81851216,1.061577264,-13.13811185,1.09,-13.13811185,1.055784338,-14.67990271,1.050832409,-14.81348991,1.056796163,-14.4484766,1.057858311,-14.45926287,1.050778564,-14.70023073,1.035607401,-15.68909224,50,5,1
11,0.75,4.575,1.59,5,1.5675,0.053046484,1.01,-12.66702122,1.017873106,-10.23863066,1.019767676,-8.699865287,1.605,-9.01938152,1.061549275,-13.24866656,1.09,-13.24866656,1.055859116,-14.80897685,1.050909519,-14.95513485,1.056851973,-14.61925079,1.056527331,-14.76693829,1.050581865,-14.92789144,1.035570446,-15.86108087,50,5,1
11,1,6.1,1.59,5,1.5675,0.017410858,1.01,-12.72509994,1.017670854,-10.31290109,1.01951386,-8.773853898,1.605,-9.22094646,1.061519532,-13.35962737,1.09,-13.35962737,1.055931721,-14.93852129,1.050984625,-15.09728846,1.056906519,-14.79062203,1.055188563,-15.07558452,1.050381714,-15.15627634,1.035529946,-16.03364453,50,5,1
12,0.25,3.375,1.59,5,1.5675,0.254454107,1.01,-12.33717967,1.019079669,-9.817378331,1.021195062,-8.285216041,1.605,-7.92103516,1.061935043,-12.60013837,1.09,-12.60013837,1.055874698,-14.0443954,1.050851077,-14.13219022,1.056744571,-13.66105165,1.056743107,-13.55878021,1.054979606,-13.45833773,1.037458957,-14.78539136,50,5,1
12,0.5,6.75,1.59,5,1.5675,0.175870303,1.01,-12.46575774,1.01861942,-9.981767914,1.020645653,-8.447347353,1.605,-8.35222931,1.061805574,-12.85205756,1.09,-12.85205756,1.055905902,-14.3409983,1.05090645,-14.45233363,1.056804994,-14.03575695,1.056233235,-14.06211347,1.053461534,-14.02186403,1.036835134,-15.19974936,50,5,1
12,0.75,10.125,1.59,5,1.5675,0.096857842,1.01,-12.59506106,1.018149858,-10.14693816,1.020085305,-8.610222693,1.605,-8.78551923,1.061667108,-13.1052136,1.09,-13.1052136,1.055924955,-14.63903184,1.050951007,-14.77402346,1.056859001,-14.41226848,1.055715083,-14.56769985,1.051928964,-14.5878268,1.036192201,-15.61582219,50,5,1
12,1,13.5,1.59,5,1.5675,0.017410858,1.01,-12.72509994,1.017670854,-10.31290109,1.01951386,-8.773853898,1.605,-9.22094646,1.061519532,-13.35962737,1.09,-13.35962737,1.055931721,-14.93852129,1.050984625,-15.09728846,1.056906519,-14.79062203,1.055188563,-15.07558452,1.050381714,-15.15627634,1.035529946,-16.03364453,50,5,1
13,0.25,3.725,1.59,5,1.5675,0.287304859,1.01,-12.27185911,1.019694642,-9.736686439,1.021450313,-8.245747616,1.605,-8.05597315,1.063055492,-12.33561527,1.09,-12.33561527,1.057828286,-13.68283417,1.052580184,-13.85776787,1.057747589,-13.58870444,1.056083942,-13.78435762,1.053036408,-13.75916989,1.045874288,-13.8219952,50,5,1
13,0.5,7.45,1.59,5,1.5675,0.198069858,1.01,-12.42168186,1.019037769,-9.927425118,1.02082099,-8.420491946,1.605,-8.44090262,1.062571297,-12.6745172,1.09,-12.6745172,1.057240083,-14.09837269,1.052084884,-14.26786488,1.057486017,-13.98614048,1.055799079,-14.21122751,1.052178185,-14.22141756,1.042510164,-14.55356325,50,5,1
13,0.75,11.175,1.59,5,1.5675,0.108110959,1.01,-12.57275202,1.018363311,-10.11948535,1.020175639,-8.596516073,1.605,-8.82919311,1.062059524,-13.01583102,1.09,-13.01583102,1.056608234,-14.51690324,1.051553313,-14.68100642,1.057205804,-14.3867471,1.055500723,-14.64160028,1.051293505,-14.68708269,1.039062848,-15.29069916,50,5,1
13,1,14.9,1.59,5,1.5675,0.017410858,1.01,-12.72509994,1.017670854,-10.31290109,1.01951386,-8.773853898,1.605,-9.22094646,1.061519532,-13.35962737,1.09,-13.35962737,1.055931721,-14.93852129,1.050984625,-15.09728846,1.056906519,-14.79062203,1.055188563,-15.07558452,1.050381714,-15.15627634,1.035529946,-16.03364453,50,5,1

